one_week_perf,one_month_perf,three_month_perf,six_month_perf,one_year_perf,bull_bear_signal,technical_rating,ad_trend,avg_volume_6_days,avg_volume_9_days,avg_volume_12_days,avg_volume_15_days,avg_volume_30_days,q1,q2,q3,q4,capital_fund_to_rwa,npl_to_total_loan,return_on_equity,total_loan_loss_provision_to_npl,symbol,market_cap,stock_bonus,eps_ttm,roa_ttm,roe_ttm,pr_ratio
-1.33,0.27,-9.07,-10.39,5.07,-,SL,Distribution,44638.0,42005.0,39145.0,39768.0,41890.0,-6.43%,0.96%,-5.50%,-3.08%,12,2,11,141,MNBBL (Muktinath Bikas Bank),26145250754.0,"[{'id': 1446, 'symbol': 'MNBBL', 'sector': 'DEVBANK', 'bonus': 9.75, 'cash': 0.5132, 'total': 10.2632, 'fiscal_year': '2079/2080'}, {'id': 1447, 'symbol': 'MNBBL', 'sector': 'DEVBANK', 'bonus': 13.5, 'cash': 0.7105, 'total': 14.2105, 'fiscal_year': '2078/2079'}, {'id': 1448, 'symbol': 'MNBBL', 'sector': 'DEVBANK', 'bonus': 17.575, 'cash': 0.925, 'total': 18.5, 'fiscal_year': '2077/2078'}, {'id': 1449, 'symbol': 'MNBBL', 'sector': 'DEVBANK', 'bonus': 11.25, 'cash': 4.2574, 'total': 15.5074, 'fiscal_year': '2076/2077'}, {'id': 1450, 'symbol': 'MNBBL', 'sector': 'DEVBANK', 'bonus': 17.6, 'cash': 0.93, 'total': 18.53, 'fiscal_year': '2075/2076'}, {'id': 1451, 'symbol': 'MNBBL', 'sector': 'DEVBANK', 'bonus': 18.25, 'cash': 0.96, 'total': 19.21, 'fiscal_year': '2074/2075'}, {'id': 1452, 'symbol': 'MNBBL', 'sector': 'DEVBANK', 'bonus': 20, 'cash': 1.05, 'total': 21.05, 'fiscal_year': '2073/2074'}, {'id': 1453, 'symbol': 'MNBBL', 'sector': 'DEVBANK', 'bonus': 34, 'cash': 0, 'total': 34, 'fiscal_year': '2072/2073'}, {'id': 1454, 'symbol': 'MNBBL', 'sector': 'DEVBANK', 'bonus': 31, 'cash': 1.63, 'total': 32.63, 'fiscal_year': '2071/2072'}, {'id': 1455, 'symbol': 'MNBBL', 'sector': 'DEVBANK', 'bonus': 38, 'cash': 2, 'total': 40, 'fiscal_year': '2070/2071'}]",14.28,0.01,0.13,25.98
5.74,27.64,43.67,146.73,261.68,-,BY,Distribution,95388.0,90794.0,80997.0,73766.0,63177.0,21.78%,11.76%,10.60%,26.81%,10,31,0,93,NABBC (Narayani Development Bank),3963260760.0,,-3.97,0.09,1.0,-380.12
1.46,7.19,-9.76,-3.48,40.07,-,BY,Accumulation,62748.0,57727.0,48353.0,45650.0,42037.0,2.26%,6.09%,2.34%,5.68%,12,3,7,107,SADBL (Shangrila Development Bank),14272351808.0,"[{'id': 1807, 'symbol': 'SADBL', 'sector': 'DEVBANK', 'bonus': 5, 'cash': 0.263, 'total': 5.263, 'fiscal_year': '2079/2080'}, {'id': 1808, 'symbol': 'SADBL', 'sector': 'DEVBANK', 'bonus': 8.534, 'cash': 0.449, 'total': 8.983, 'fiscal_year': '2078/2079'}, {'id': 1809, 'symbol': 'SADBL', 'sector': 'DEVBANK', 'bonus': 10, 'cash': 0.5263, 'total': 10.526299999999999, 'fiscal_year': '2077/2078'}, {'id': 1810, 'symbol': 'SADBL', 'sector': 'DEVBANK', 'bonus': 5, 'cash': 0.2632, 'total': 5.2632, 'fiscal_year': '2076/2077'}, {'id': 1811, 'symbol': 'SADBL', 'sector': 'DEVBANK', 'bonus': 0, 'cash': 8.9593, 'total': 8.9593, 'fiscal_year': '2075/2076'}, {'id': 1812, 'symbol': 'SADBL', 'sector': 'DEVBANK', 'bonus': 4, 'cash': 5.45, 'total': 9.45, 'fiscal_year': '2074/2075'}, {'id': 1813, 'symbol': 'SADBL', 'sector': 'DEVBANK', 'bonus': 2.5, 'cash': 9.3, 'total': 11.8, 'fiscal_year': '2073/2074'}, {'id': 1814, 'symbol': 'SADBL', 'sector': 'DEVBANK', 'bonus': 16.07, 'cash': 0.85, 'total': 16.92, 'fiscal_year': '2072/2073'}, {'id': 1815, 'symbol': 'SADBL', 'sector': 'DEVBANK', 'bonus': 20.85, 'cash': 0, 'total': 20.85, 'fiscal_year': '2071/2072'}, {'id': 1816, 'symbol': 'SADBL', 'sector': 'DEVBANK', 'bonus': 15, 'cash': 6.3, 'total': 21.3, 'fiscal_year': '2070/2071'}]",11.46,0.01,0.13,36.31
-2.3,-30.09,12.75,111.57,332.17,-,SL,Distribution,65342.0,93606.0,103675.0,95107.0,118261.0,33.88%,11.95%,28.73%,37.35%,12,12,0,100,SAPDBL (Saptakoshi Development Bank Ltd),9302873160.0,"[{'id': 1844, 'symbol': 'SAPDBL', 'sector': 'DEVBANK', 'bonus': 6, 'cash': 0, 'total': 6, 'fiscal_year': '2075/2076'}, {'id': 1845, 'symbol': 'SAPDBL', 'sector': 'DEVBANK', 'bonus': 3, 'cash': 5.03, 'total': 8.030000000000001, 'fiscal_year': '2074/2075'}, {'id': 1846, 'symbol': 'SAPDBL', 'sector': 'DEVBANK', 'bonus': 4.7826, 'cash': 0.2517, 'total': 5.0343, 'fiscal_year': '2073/2074'}, {'id': 1843, 'symbol': 'SAPDBL', 'sector': 'DEVBANK', 'bonus': 11, 'cash': 0.5789, 'total': 11.5789, 'fiscal_year': '2072/2073'}]",-7.17,0.01,0.19,-155.47
-0.98,5.89,-11.81,-14.15,14.46,-,SL,Accumulation,51008.0,47356.0,45917.0,50274.0,55826.0,-0.48%,6.32%,18.45%,13.80%,12,3,10,79,SHINE (Shine Resunga Development Bank),20156055852.2,"[{'id': 1896, 'symbol': 'SHINE', 'sector': 'DEVBANK', 'bonus': 10.5, 'cash': 0.55, 'total': 11.05, 'fiscal_year': '2079/2080'}, {'id': 1897, 'symbol': 'SHINE', 'sector': 'DEVBANK', 'bonus': 13.3, 'cash': 0.7, 'total': 14, 'fiscal_year': '2078/2079'}, {'id': 1898, 'symbol': 'SHINE', 'sector': 'DEVBANK', 'bonus': 10.93, 'cash': 0.57, 'total': 11.5, 'fiscal_year': '2077/2078'}, {'id': 1899, 'symbol': 'SHINE', 'sector': 'DEVBANK', 'bonus': 13, 'cash': 0, 'total': 13, 'fiscal_year': '2076/2077'}, {'id': 1900, 'symbol': 'SHINE', 'sector': 'DEVBANK', 'bonus': 15, 'cash': 0, 'total': 15, 'fiscal_year': '2075/2076'}, {'id': 1901, 'symbol': 'SHINE', 'sector': 'DEVBANK', 'bonus': 17.7, 'cash': 0.93, 'total': 18.63, 'fiscal_year': '2074/2075'}, {'id': 1902, 'symbol': 'SHINE', 'sector': 'DEVBANK', 'bonus': 25, 'cash': 0, 'total': 25, 'fiscal_year': '2073/2074'}, {'id': 1903, 'symbol': 'SHINE', 'sector': 'DEVBANK', 'bonus': 27, 'cash': 0, 'total': 27, 'fiscal_year': '2072/2073'}, {'id': 1904, 'symbol': 'SHINE', 'sector': 'DEVBANK', 'bonus': 27, 'cash': 1.42, 'total': 28.42, 'fiscal_year': '2071/2072'}, {'id': 1905, 'symbol': 'SHINE', 'sector': 'DEVBANK', 'bonus': 10, 'cash': 12, 'total': 22, 'fiscal_year': '2070/2071'}]",13.57,0.01,0.1,31.37
-0.19,-9.4,15.28,68.54,231.75,-,-,Accumulation,49772.0,77043.0,74750.0,83668.0,126301.0,40.50%,12.64%,46.82%,53.73%,11,3,0,109,SINDU (Sindhu Bikash Bank),5853289050.0,"[{'id': 1961, 'symbol': 'SINDU', 'sector': 'DEVBANK', 'bonus': 11.5139, 'cash': 0.5756, 'total': 12.0895, 'fiscal_year': '2075/2076'}, {'id': 1962, 'symbol': 'SINDU', 'sector': 'DEVBANK', 'bonus': 5.95, 'cash': 0.3132, 'total': 6.2632, 'fiscal_year': '2073/2074'}, {'id': 1963, 'symbol': 'SINDU', 'sector': 'DEVBANK', 'bonus': 16.8, 'cash': 0.88, 'total': 17.68, 'fiscal_year': '2072/2073'}, {'id': 1964, 'symbol': 'SINDU', 'sector': 'DEVBANK', 'bonus': 12.5, 'cash': 0.66, 'total': 13.16, 'fiscal_year': '2071/2072'}, {'id': 1965, 'symbol': 'SINDU', 'sector': 'DEVBANK', 'bonus': 7.5, 'cash': 0.4, 'total': 7.9, 'fiscal_year': '2070/2071'}, {'id': 1966, 'symbol': 'SINDU', 'sector': 'DEVBANK', 'bonus': 0, 'cash': 4.5, 'total': 4.5, 'fiscal_year': '2069/2070'}]",17.47,0.01,0.17,60.09
-0.84,3.4,-10.13,-12.7,30.04,-,BY,Distribution,73852.0,64787.0,58647.0,58540.0,56432.0,-13.36%,-3.12%,-8.88%,-16.62%,13,3,7,98,CZBIL (Citizen Bank International),31462749933.0,"[{'id': 1056, 'symbol': 'CZBIL', 'sector': 'BANKING', 'bonus': 0, 'cash': 5.79, 'total': 5.79, 'fiscal_year': '2079/2080'}, {'id': 1057, 'symbol': 'CZBIL', 'sector': 'BANKING', 'bonus': 0, 'cash': 9, 'total': 9, 'fiscal_year': '2078/2079'}, {'id': 1058, 'symbol': 'CZBIL', 'sector': 'BANKING', 'bonus': 12.913, 'cash': 3.087, 'total': 16, 'fiscal_year': '2077/2078'}, {'id': 1059, 'symbol': 'CZBIL', 'sector': 'BANKING', 'bonus': 8, 'cash': 3, 'total': 11, 'fiscal_year': '2076/2077'}, {'id': 1060, 'symbol': 'CZBIL', 'sector': 'BANKING', 'bonus': 3, 'cash': 12, 'total': 15, 'fiscal_year': '2075/2076'}, {'id': 1061, 'symbol': 'CZBIL', 'sector': 'BANKING', 'bonus': 3.6, 'cash': 1.6, 'total': 5.2, 'fiscal_year': '2074/2075'}, {'id': 1062, 'symbol': 'CZBIL', 'sector': 'BANKING', 'bonus': 16, 'cash': 0.85, 'total': 16.85, 'fiscal_year': '2073/2074'}, {'id': 1063, 'symbol': 'CZBIL', 'sector': 'BANKING', 'bonus': 15.8, 'cash': 0.831, 'total': 16.631, 'fiscal_year': '2072/2073'}, {'id': 1064, 'symbol': 'CZBIL', 'sector': 'BANKING', 'bonus': 20, 'cash': 1.05, 'total': 21.05, 'fiscal_year': '2071/2072'}, {'id': 1065, 'symbol': 'CZBIL', 'sector': 'BANKING', 'bonus': 13, 'cash': 5.95, 'total': 18.95, 'fiscal_year': '2070/2071'}]",8.96,0.01,0.06,23.77
0.91,3.78,0.89,-16.15,23.61,-,BY,Accumulation,43292.0,44736.0,40245.0,40722.0,42842.0,-2.54%,0.60%,-1.01%,-2.30%,12,0,13,291,EBL (Everest Bank),80321826270.0,"[{'id': 1077, 'symbol': 'EBL', 'sector': 'BANKING', 'bonus': 10, 'cash': 10.53, 'total': 20.53, 'fiscal_year': '2079/2080'}, {'id': 1078, 'symbol': 'EBL', 'sector': 'BANKING', 'bonus': 13, 'cash': 7.68, 'total': 20.68, 'fiscal_year': '2078/2079'}, {'id': 1079, 'symbol': 'EBL', 'sector': 'BANKING', 'bonus': 6, 'cash': 4.32, 'total': 10.32, 'fiscal_year': '2077/2078'}, {'id': 1080, 'symbol': 'EBL', 'sector': 'BANKING', 'bonus': 5, 'cash': 5.53, 'total': 10.530000000000001, 'fiscal_year': '2076/2077'}, {'id': 1081, 'symbol': 'EBL', 'sector': 'BANKING', 'bonus': 5, 'cash': 20, 'total': 25, 'fiscal_year': '2075/2076'}, {'id': 1082, 'symbol': 'EBL', 'sector': 'BANKING', 'bonus': 0, 'cash': 20, 'total': 20, 'fiscal_year': '2074/2075'}, {'id': 1083, 'symbol': 'EBL', 'sector': 'BANKING', 'bonus': 33, 'cash': 1.74, 'total': 34.74, 'fiscal_year': '2073/2074'}, {'id': 1084, 'symbol': 'EBL', 'sector': 'BANKING', 'bonus': 70, 'cash': 3.68, 'total': 73.68, 'fiscal_year': '2072/2073'}, {'id': 1085, 'symbol': 'EBL', 'sector': 'BANKING', 'bonus': 30, 'cash': 5, 'total': 35, 'fiscal_year': '2071/2072'}, {'id': 1086, 'symbol': 'EBL', 'sector': 'BANKING', 'bonus': 12, 'cash': 50, 'total': 62, 'fiscal_year': '2070/2071'}]",32.06,0.01,0.15,19.36
-1.34,0.18,-7.53,-12.3,21.1,-,SL,Distribution,133747.0,121547.0,118785.0,112411.0,105386.0,-16.33%,-4.42%,-5.95%,-15.45%,12,4,7,105,GBIME (Global Ime Bank),79844583026.0,"[{'id': 1128, 'symbol': 'GBIME', 'sector': 'BANKING', 'bonus': 1, 'cash': 8, 'total': 9, 'fiscal_year': '2079/2080'}, {'id': 1129, 'symbol': 'GBIME', 'sector': 'BANKING', 'bonus': 3, 'cash': 10.6, 'total': 13.6, 'fiscal_year': '2078/2079'}, {'id': 1131, 'symbol': 'GBIME', 'sector': 'BANKING', 'bonus': 10, 'cash': 3.5, 'total': 13.5, 'fiscal_year': '2077/2078'}, {'id': 1132, 'symbol': 'GBIME', 'sector': 'BANKING', 'bonus': 14, 'cash': 2, 'total': 16, 'fiscal_year': '2076/2077'}, {'id': 1130, 'symbol': 'GBIME', 'sector': 'BANKING', 'bonus': 12.75, 'cash': 12.75, 'total': 25.5, 'fiscal_year': '2075/2076'}, {'id': 1133, 'symbol': 'GBIME', 'sector': 'BANKING', 'bonus': 16, 'cash': 0, 'total': 16, 'fiscal_year': '2074/2075'}, {'id': 1134, 'symbol': 'GBIME', 'sector': 'BANKING', 'bonus': 10, 'cash': 10, 'total': 20, 'fiscal_year': '2073/2074'}, {'id': 1135, 'symbol': 'GBIME', 'sector': 'BANKING', 'bonus': 16, 'cash': 0, 'total': 16, 'fiscal_year': '2072/2073'}, {'id': 1136, 'symbol': 'GBIME', 'sector': 'BANKING', 'bonus': 23, 'cash': 0, 'total': 23, 'fiscal_year': '2071/2072'}, {'id': 1137, 'symbol': 'GBIME', 'sector': 'BANKING', 'bonus': 21, 'cash': 4, 'total': 25, 'fiscal_year': '2070/2071'}]",16.02,0.01,0.12,13.79
-0.76,5.36,-7.81,-9.58,25.53,-,-,No Change,55750.0,51403.0,46846.0,45063.0,45607.0,-18.81%,-8.33%,-19.42%,-16.34%,11,4,7,125,HBL (Himalayan Bank),51109612816.0,"[{'id': 1191, 'symbol': 'HBL', 'sector': 'BANKING', 'bonus': 8, 'cash': 11.11, 'total': 19.11, 'fiscal_year': '2078/2079'}, {'id': 1192, 'symbol': 'HBL', 'sector': 'BANKING', 'bonus': 21.38, 'cash': 4.62, 'total': 26, 'fiscal_year': '2077/2078'}, {'id': 1193, 'symbol': 'HBL', 'sector': 'BANKING', 'bonus': 14, 'cash': 6, 'total': 20, 'fiscal_year': '2076/2077'}, {'id': 1194, 'symbol': 'HBL', 'sector': 'BANKING', 'bonus': 10, 'cash': 12, 'total': 22, 'fiscal_year': '2075/2076'}, {'id': 1195, 'symbol': 'HBL', 'sector': 'BANKING', 'bonus': 5, 'cash': 10.7895, 'total': 15.7895, 'fiscal_year': '2074/2075'}, {'id': 1196, 'symbol': 'HBL', 'sector': 'BANKING', 'bonus': 25, 'cash': 1.3158, 'total': 26.3158, 'fiscal_year': '2073/2074'}, {'id': 1197, 'symbol': 'HBL', 'sector': 'BANKING', 'bonus': 30, 'cash': 1.57, 'total': 31.57, 'fiscal_year': '2072/2073'}, {'id': 1198, 'symbol': 'HBL', 'sector': 'BANKING', 'bonus': 35, 'cash': 7.11, 'total': 42.11, 'fiscal_year': '2071/2072'}, {'id': 1199, 'symbol': 'HBL', 'sector': 'BANKING', 'bonus': 15, 'cash': 6.05, 'total': 21.05, 'fiscal_year': '2070/2071'}, {'id': 1200, 'symbol': 'HBL', 'sector': 'BANKING', 'bonus': 5, 'cash': 10, 'total': 15, 'fiscal_year': '2069/2070'}]",14.03,0.01,0.08,16.83
0.72,6.62,-9.35,-8.16,46.43,-,-,Distribution,378064.0,298434.0,257072.0,237943.0,223458.0,-17.50%,-4.35%,-18.27%,-16.98%,11,4,3,135,KBL (Kumari Bank),54916957959.6,"[{'id': 1285, 'symbol': 'KBL', 'sector': 'BANKING', 'bonus': 0, 'cash': 12.5, 'total': 12.5, 'fiscal_year': '2078/2079'}, {'id': 1287, 'symbol': 'KBL', 'sector': 'BANKING', 'bonus': 6, 'cash': 2.67, 'total': 8.67, 'fiscal_year': '2077/2078'}, {'id': 1288, 'symbol': 'KBL', 'sector': 'BANKING', 'bonus': 10.85, 'cash': 3.15, 'total': 14, 'fiscal_year': '2076/2077'}, {'id': 1289, 'symbol': 'KBL', 'sector': 'BANKING', 'bonus': 10, 'cash': 0.526, 'total': 10.526, 'fiscal_year': '2075/2076'}, {'id': 1286, 'symbol': 'KBL', 'sector': 'BANKING', 'bonus': 8.5, 'cash': 0, 'total': 8.5, 'fiscal_year': '2074/2075'}, {'id': 1290, 'symbol': 'KBL', 'sector': 'BANKING', 'bonus': 12.75, 'cash': 0, 'total': 12.75, 'fiscal_year': '2073/2074'}, {'id': 1291, 'symbol': 'KBL', 'sector': 'BANKING', 'bonus': 21, 'cash': 1.1, 'total': 22.1, 'fiscal_year': '2072/2073'}, {'id': 1292, 'symbol': 'KBL', 'sector': 'BANKING', 'bonus': 11, 'cash': 0.58, 'total': 11.58, 'fiscal_year': '2071/2072'}, {'id': 1293, 'symbol': 'KBL', 'sector': 'BANKING', 'bonus': 33, 'cash': 1.74, 'total': 34.74, 'fiscal_year': '2070/2071'}, {'id': 1294, 'symbol': 'KBL', 'sector': 'BANKING', 'bonus': 14, 'cash': 0.74, 'total': 14.74, 'fiscal_year': '2069/2070'}]",2.1,0.0,0.05,99.59
1.76,11.22,-10.08,-9.62,45.28,-,-,Distribution,187998.0,154833.0,161911.0,147007.0,121559.0,-18.86%,-6.88%,-13.67%,-15.80%,12,5,5,89,LSL (Laxmi Sunrise Bank Limited),53562327357.0,"[{'id': 1354, 'symbol': 'LSL', 'sector': 'BANKING', 'bonus': 7, 'cash': 0.37, 'total': 7.37, 'fiscal_year': '2079/2080'}, {'id': 1355, 'symbol': 'LSL', 'sector': 'BANKING', 'bonus': 8, 'cash': 3.5, 'total': 11.5, 'fiscal_year': '2077/2078'}, {'id': 1356, 'symbol': 'LSL', 'sector': 'BANKING', 'bonus': 9, 'cash': 2.5, 'total': 11.5, 'fiscal_year': '2076/2077'}, {'id': 1357, 'symbol': 'LSL', 'sector': 'BANKING', 'bonus': 10, 'cash': 5, 'total': 15, 'fiscal_year': '2075/2076'}, {'id': 1358, 'symbol': 'LSL', 'sector': 'BANKING', 'bonus': 8.5, 'cash': 0.45, 'total': 8.95, 'fiscal_year': '2074/2075'}, {'id': 1359, 'symbol': 'LSL', 'sector': 'BANKING', 'bonus': 10, 'cash': 0.53, 'total': 10.53, 'fiscal_year': '2073/2074'}, {'id': 1360, 'symbol': 'LSL', 'sector': 'BANKING', 'bonus': 18.29, 'cash': 0, 'total': 18.29, 'fiscal_year': '2072/2073'}, {'id': 1361, 'symbol': 'LSL', 'sector': 'BANKING', 'bonus': 20, 'cash': 1.05, 'total': 21.05, 'fiscal_year': '2070/2071'}, {'id': 1362, 'symbol': 'LSL', 'sector': 'BANKING', 'bonus': 15, 'cash': 0, 'total': 15, 'fiscal_year': '2069/2070'}, {'id': 1363, 'symbol': 'LSL', 'sector': 'BANKING', 'bonus': 0, 'cash': 10, 'total': 10, 'fiscal_year': '2068/2069'}]",9.55,0.01,0.08,24.2
-1.58,3.32,-12.73,-9.15,27.94,-,-,Distribution,144571.0,123009.0,122381.0,122443.0,96582.0,-19.00%,-6.84%,-21.56%,-23.94%,13,3,6,96,MBL (Machhapuchhre Bank),26763985861.9,"[{'id': 1368, 'symbol': 'MBL', 'sector': 'BANKING', 'bonus': 13.3, 'cash': 0.7, 'total': 14, 'fiscal_year': '2079/2080'}, {'id': 1369, 'symbol': 'MBL', 'sector': 'BANKING', 'bonus': 13.3, 'cash': 0.7, 'total': 14, 'fiscal_year': '2077/2078'}, {'id': 1370, 'symbol': 'MBL', 'sector': 'BANKING', 'bonus': 7.03, 'cash': 3.37, 'total': 10.4, 'fiscal_year': '2076/2077'}, {'id': 1371, 'symbol': 'MBL', 'sector': 'BANKING', 'bonus': 5, 'cash': 11, 'total': 16, 'fiscal_year': '2075/2076'}, {'id': 1372, 'symbol': 'MBL', 'sector': 'BANKING', 'bonus': 0, 'cash': 10, 'total': 10, 'fiscal_year': '2074/2075'}, {'id': 1373, 'symbol': 'MBL', 'sector': 'BANKING', 'bonus': 9, 'cash': 6, 'total': 15, 'fiscal_year': '2073/2074'}, {'id': 1374, 'symbol': 'MBL', 'sector': 'BANKING', 'bonus': 20.75, 'cash': 1.09, 'total': 21.84, 'fiscal_year': '2072/2073'}, {'id': 1375, 'symbol': 'MBL', 'sector': 'BANKING', 'bonus': 16, 'cash': 0.84, 'total': 16.84, 'fiscal_year': '2071/2072'}, {'id': 1376, 'symbol': 'MBL', 'sector': 'BANKING', 'bonus': 12, 'cash': 0.63, 'total': 12.63, 'fiscal_year': '2070/2071'}]",13.89,0.01,0.07,16.58
-1.41,1.41,-10.77,-19.17,12.67,-,-,No Change,59715.0,56029.0,52860.0,53859.0,64015.0,-16.45%,-3.71%,-28.84%,-27.74%,12,4,11,106,NABIL (Nabil Bank),132308716308.0,"[{'id': 1470, 'symbol': 'NABIL', 'sector': 'BANKING', 'bonus': 0, 'cash': 11, 'total': 11, 'fiscal_year': '2079/2080'}, {'id': 1471, 'symbol': 'NABIL', 'sector': 'BANKING', 'bonus': 18.5, 'cash': 11.5, 'total': 30, 'fiscal_year': '2078/2079'}, {'id': 1472, 'symbol': 'NABIL', 'sector': 'BANKING', 'bonus': 33.6, 'cash': 4.4, 'total': 38, 'fiscal_year': '2077/2078'}, {'id': 1473, 'symbol': 'NABIL', 'sector': 'BANKING', 'bonus': 33.5, 'cash': 1.76, 'total': 35.26, 'fiscal_year': '2076/2077'}, {'id': 1474, 'symbol': 'NABIL', 'sector': 'BANKING', 'bonus': 12, 'cash': 22, 'total': 34, 'fiscal_year': '2075/2076'}, {'id': 1475, 'symbol': 'NABIL', 'sector': 'BANKING', 'bonus': 12, 'cash': 22, 'total': 34, 'fiscal_year': '2074/2075'}, {'id': 1476, 'symbol': 'NABIL', 'sector': 'BANKING', 'bonus': 30, 'cash': 18, 'total': 48, 'fiscal_year': '2073/2074'}, {'id': 1477, 'symbol': 'NABIL', 'sector': 'BANKING', 'bonus': 30, 'cash': 15, 'total': 45, 'fiscal_year': '2072/2073'}, {'id': 1478, 'symbol': 'NABIL', 'sector': 'BANKING', 'bonus': 30, 'cash': 6.84, 'total': 36.84, 'fiscal_year': '2071/2072'}, {'id': 1479, 'symbol': 'NABIL', 'sector': 'BANKING', 'bonus': 20, 'cash': 45, 'total': 65, 'fiscal_year': '2070/2071'}]",23.98,0.01,0.12,20.39
-0.58,3.43,-9.52,-13.05,17.5,-,BY,Accumulation,82133.0,68707.0,65180.0,66058.0,72873.0,-13.33%,-3.70%,-16.80%,-16.93%,13,4,0,103,NBL (Nepal Bank),37690168738.5,"[{'id': 1501, 'symbol': 'NBL', 'sector': 'BANKING', 'bonus': 2, 'cash': 10, 'total': 12, 'fiscal_year': '2078/2079'}, {'id': 1502, 'symbol': 'NBL', 'sector': 'BANKING', 'bonus': 14, 'cash': 3, 'total': 17, 'fiscal_year': '2077/2078'}, {'id': 1503, 'symbol': 'NBL', 'sector': 'BANKING', 'bonus': 12, 'cash': 4, 'total': 16, 'fiscal_year': '2076/2077'}, {'id': 1504, 'symbol': 'NBL', 'sector': 'BANKING', 'bonus': 15, 'cash': 10, 'total': 25, 'fiscal_year': '2075/2076'}]",6.27,0.0,0.04,40.88
-0.66,5.05,-14.28,-24.19,-10.41,-,-,Distribution,75722.0,68833.0,62599.0,61944.0,77195.0,-31.89%,-14.19%,-41.25%,-40.98%,11,3,8,89,NICA (NIC Asia Bank),55866288040.5,"[{'id': 1534, 'symbol': 'NICA', 'sector': 'BANKING', 'bonus': 29, 'cash': 1.5263, 'total': 30.5263, 'fiscal_year': '2079/2080'}, {'id': 1535, 'symbol': 'NICA', 'sector': 'BANKING', 'bonus': 19, 'cash': 1, 'total': 20, 'fiscal_year': '2076/2077'}, {'id': 1536, 'symbol': 'NICA', 'sector': 'BANKING', 'bonus': 10, 'cash': 11.0526, 'total': 21.052599999999998, 'fiscal_year': '2075/2076'}, {'id': 1537, 'symbol': 'NICA', 'sector': 'BANKING', 'bonus': 10, 'cash': 0.526, 'total': 10.526, 'fiscal_year': '2074/2075'}, {'id': 1538, 'symbol': 'NICA', 'sector': 'BANKING', 'bonus': 20, 'cash': 1.05, 'total': 21.05, 'fiscal_year': '2073/2074'}, {'id': 1539, 'symbol': 'NICA', 'sector': 'BANKING', 'bonus': 26, 'cash': 1.37, 'total': 27.37, 'fiscal_year': '2072/2073'}, {'id': 1540, 'symbol': 'NICA', 'sector': 'BANKING', 'bonus': 39, 'cash': 2.05, 'total': 41.05, 'fiscal_year': '2071/2072'}, {'id': 1541, 'symbol': 'NICA', 'sector': 'BANKING', 'bonus': 15, 'cash': 15, 'total': 30, 'fiscal_year': '2070/2071'}, {'id': 1542, 'symbol': 'NICA', 'sector': 'BANKING', 'bonus': 0, 'cash': 20, 'total': 20, 'fiscal_year': '2069/2070'}, {'id': 1543, 'symbol': 'NICA', 'sector': 'BANKING', 'bonus': 0, 'cash': 25, 'total': 25, 'fiscal_year': '2068/2069'}]",2.03,-0.0,-0.01,184.1
0.95,6.78,-4.64,-9.97,36.34,-,-,Distribution,181238.0,150245.0,133648.0,125872.0,116337.0,-15.16%,-4.58%,-15.78%,-14.77%,13,4,7,122,NIMB (Nepal Investment Bank),75799609495.0,"[{'id': 1579, 'symbol': 'NIMB', 'sector': 'BANKING', 'bonus': 4, 'cash': 7, 'total': 11, 'fiscal_year': '2078/2079'}, {'id': 1580, 'symbol': 'NIMB', 'sector': 'BANKING', 'bonus': 12.611, 'cash': 3.389, 'total': 16, 'fiscal_year': '2077/2078'}, {'id': 1581, 'symbol': 'NIMB', 'sector': 'BANKING', 'bonus': 13, 'cash': 5.5, 'total': 18.5, 'fiscal_year': '2076/2077'}, {'id': 1582, 'symbol': 'NIMB', 'sector': 'BANKING', 'bonus': 10.5, 'cash': 8.5, 'total': 19, 'fiscal_year': '2075/2076'}, {'id': 1583, 'symbol': 'NIMB', 'sector': 'BANKING', 'bonus': 18, 'cash': 22, 'total': 40, 'fiscal_year': '2074/2075'}, {'id': 1584, 'symbol': 'NIMB', 'sector': 'BANKING', 'bonus': 15, 'cash': 25, 'total': 40, 'fiscal_year': '2073/2074'}, {'id': 1585, 'symbol': 'NIMB', 'sector': 'BANKING', 'bonus': 20, 'cash': 21, 'total': 41, 'fiscal_year': '2072/2073'}, {'id': 1586, 'symbol': 'NIMB', 'sector': 'BANKING', 'bonus': 33, 'cash': 1.7, 'total': 34.7, 'fiscal_year': '2071/2072'}, {'id': 1587, 'symbol': 'NIMB', 'sector': 'BANKING', 'bonus': 15, 'cash': 25, 'total': 40, 'fiscal_year': '2070/2071'}, {'id': 1588, 'symbol': 'NIMB', 'sector': 'BANKING', 'bonus': 10, 'cash': 25, 'total': 35, 'fiscal_year': '2069/2070'}]",16.6,0.01,0.1,13.38
